SampleID,A2,ASF356,Acetatifactor,Acetatifactor-muris,Acidovorax,Acinetobacter,Acinetobacter-sp.-CIP-56.2,Acutalibacter-muris,Adlercreutzia-mucosicola,Adlercreutzia-muris,Akkermansia,Akkermansia-muciniphila,Akkermansia-sp.-KLE1798,Alistipes,Alistipes-finegoldii,Alistipes-inops,Alistipes-obesi,Alistipes-shahii,Alistipes-sp.-N15.MGS-157,Alistipes-sp.-cv1,Allobaculum,Alloprevotella,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Alteromonas,Anaerofilum,Anaerofustis,Anaeroplasma,Anaerostipes,Anaerotruncus,Anaerotruncus-sp.-G3(2012),Anaerovoracaceae,Anaerovorax,Anoxybacillus,Arcobacteraceae,Asticcacaulis,Atopobiaceae,Bacilli,Bacillus,Bacteria,Bacteroidales,Bacteroides,Bacteroides-acidifaciens,Bacteroides-caccae,Bacteroides-caecimuris,Bacteroides-coprocola-DSM-17136,Bacteroides-faecichinchillae,Bacteroides-nordii,Bacteroides-sartorii,Bacteroides-sp.-Smarlab-3302398,Bacteroides-stercorirosoris,Bacteroides-uniformis,Bacteroides-vulgatus-ATCC-8482,Bacteroides-xylanisolvens,Bifidobacterium,Bifidobacterium-choerinum,Bilophila,Blautia,Bosea,Brachybacterium,Bradyrhizobium,Brevinema,Burkholderia-Caballeronia-Paraburkholderia,Burkholderiales,Burkholderiales-bacterium-YL45,Butyricicoccus,Butyricimonas,Butyricimonas-sp.-AT11,Butyricimonas-synergistica,Butyricimonas-virosa,Candidatus-Arthromitus,Candidatus-Gastranaerophilales-bacterium-Zag_111,Candidatus-Saccharimonas,Candidatus-Soleaferrea,Candidatus-Stoquefichus,Caproiciproducens,Catenibacterium,Cellulosimicrobium,Cetobacterium,Chloroplast,Christensenella-minuta,Christensenella-sp.-Marseille-P2437,Christensenellaceae,Christensenellaceae-R-7-group,Clostridia,Clostridia-UCG-014,Clostridia-vadinBB60-group,Clostridiales-bacterium-CIEAF-012,Clostridiales-bacterium-CIEAF-020,Clostridiales-bacterium-CIEAF-021,Clostridiales-bacterium-CIEAF-026,Clostridium-isatidis,Clostridium-sensu-stricto-1,Clostridium-sp.-ASF356,Clostridium-sp.-Clone-44,Clostridium-sp.-Clone-47,Clostridium-sp.-Clone-49,Clostridium-sp.-Culture-27,Clostridium-sp.-Culture-41,Clostridium-sp.-Culture-54,Clostridium-sp.-ND2,Colidextribacter,Collinsella,Coprococcus,Coriobacteriaceae-UCG-002,Corynebacterium,Corynebacterium-propinquum,Corynebacterium-tuberculostearicum,DNF00809,Defluviitaleaceae-UCG-011,Desmonostoc-PCC-7422,Desulfovibrio,Desulfovibrio-fairfieldensis,Desulfovibrionaceae,Devosia,Dialister,Dialister-invisus-DSM-15470,Dialister-sp.-Marseille-P5638,Dielma,Dorea-sp.-5-2,Dubosiella,Dubosiella-newyorkensis,Dyadobacter-fermentans,Eggerthella,Eisenbergiella,Elizabethkingia,Endozoicomonas,Enterobacterales,Enterobacteriaceae,Enterococcus,Enterorhabdus,Erysipelatoclostridium,Erysipelatoclostridium-ramosum,Erysipelotrichaceae,Erysipelotrichaceae-UCG-003,Escherichia-Shigella,Ethanoligenenaceae,Eubacterium-plexicaudatum,Eubacterium-sp.-14-2,Faecalibacterium,Faecalibaculum,Faecalibaculum-rodentium,Faecalitalea,Family-XIII-AD3011-group,Family-XIII-UCG-001,Firmicutes,Flavobacterium,Flavonifractor,Frisingicoccus,Fusicatenibacter,Fusobacterium,GCA-900066575,Gastranaerophilales,Harryflintia,Helicobacter,Helicobacter-ganmani,Helicobacter-hepaticus,Helicobacter-mastomyrinus,Holdemanella,Incertae-Sedis,Intestinimonas,Klebsiella,Lachnoclostridium,Lachnospiraceae,Lachnospiraceae-AC2044-group,Lachnospiraceae-FCS020-group,Lachnospiraceae-NC2004-group,Lachnospiraceae-NK4A136-group,Lachnospiraceae-UCG-001,Lachnospiraceae-UCG-006,Lachnospiraceae-UCG-010,Lachnospiraceae-bacterium-10-1,Lachnospiraceae-bacterium-28-4,Lachnospiraceae-bacterium-3-2,Lachnospiraceae-bacterium-595,Lachnospiraceae-bacterium-A4,Lachnospiraceae-bacterium-COE1,Lachnospiraceae-bacterium-DW59,Lactobacillales,Lactobacillus,Lactobacillus-intestinalis,Lactobacillus-mucosae-LM1,Lactobacillus-murinus,Lactococcus,Lactococcus-raffinolactis,Leuconostoc,Lysinibacillus,Lysobacter,Malacoplasma-muris,Marvinbryantia,Megamonas,Megasphaera,Methyloprofundus,Micrococcaceae,Monoglobus,Morganella,Mucilaginibacter,Mucispirillum,Mucispirillum-schaedleri,Muribaculaceae,Muribaculum,Muribaculum-intestinale,NK4A214-group,Negativibacillus,Nostoc-PCC-73102,Nostocaceae,Odoribacter,Oscillibacter,Oscillospiraceae,Oscillospirales,Oxalobacter-formigenes,Paenarthrobacter,Paludicola,Parabacteroides,Parabacteroides-distasonis,Parabacteroides-goldsteinii,Parabacteroides-merdae,Parabacteroides-sp.,Parabacteroides-sp.-CT06,Paraprevotella,Parasutterella,Parasutterella-excrementihominis,Parvibacter,Pasteurellaceae-bacterium,Pedobacter,Peptococcaceae,Peptococcus,Peptoniphilus,Peptostreptococcaceae,Porphyromonas,Prevotella,Prevotellaceae,Prevotellaceae-UCG-001,Proteus,Providencia,Providencia-alcalifaciens,Pseudarthrobacter,Pseudomonas,RF39,Rhizobiaceae,Rhodococcus,Rhodospirillales,Rickettsia,Rikenella,Rikenella-sp.-Marseille-P3215,Rikenellaceae,Rikenellaceae-RC9-gut-group,Rikenellaceae-bacterium-DTU002,Romboutsia,Roseburia,Ruminiclostridium,Ruminococcaceae,Ruminococcus,Ruminococcus-sp.-N15.MGS-57,Shewanella,Sphingobium,Sphingomonas,Sphingopyxis,Streptococcus,Streptococcus-danieliae,Streptococcus-respiraculi,Streptomyces-sp.-Q1,Subdoligranulum,Subgroup-2,Tannerellaceae,Turicibacter,Turicimonas-muris,Tuzzerella,Tyzzerella,UBA1819,UCG-003,UCG-005,UCG-007,UCG-009,UCG-010,Vagococcus,Vagococcus-fluvialis,Veillonella,Verrucomicrobiaceae-bacterium-CHC8,Vibrio,Victivallis-vadensis,Wolbachia,Xanthobacteraceae,[Acetivibrio]-ethanolgignens-group,[Clostridium]-aldenense,[Clostridium]-cocleatum,[Clostridium]-innocuum-group,[Clostridium]-leptum,[Clostridium]-methylpentosum-group,[Eubacterium]-brachy-group,[Eubacterium]-coprostanoligenes-group,[Eubacterium]-fissicatena-group,[Eubacterium]-hallii-group,[Eubacterium]-nodatum-group,[Eubacterium]-oxidoreducens-group,[Eubacterium]-ventriosum-group,[Eubacterium]-xylanophilum-group,[Ruminococcus]-gnavus-group,[Ruminococcus]-torques-group,bacterium-enrichment-culture-clone-M153,gut-metagenome,human-gut-metagenome,marine-metagenome,metagenome,mouse-gut-metagenome
sample411,18348.36884,52275.5414,43274.4548,346.1956384,0,0,0,0,0,0,0,202870.6441,0,1077360.827,0,156826.6242,0,3461.956384,0,4500.543299,0,5197088.924,0,0,0,0,0,0,383584.7673,0,0,0,0,2077.17383,0,0,0,0,0,0,1500065.701,194215.7531,0,35311.95512,0,0,0,37735.32459,0,21117.93394,118745.104,0,0,47774.9981,0,8308.695322,36004.34639,0,0,0,4500.543299,0,0,0,4154.347661,119437.4952,0,0,3808.152022,0,0,715240.1889,0,0,0,0,0,0,0,5192.934576,0,3461.956384,0,1730.978192,61622.82364,515831.5012,4154.347661,16271.195,0,0,0,9001.086598,0,0,0,0,0,0,5539.130214,0,391547.267,0,0,47774.9981,0,0,0,0,0,0,49852.17193,53660.32395,3202655.851,0,0,0,0,0,0,123938.0385,0,0,0,0,0,0,0,5885.325853,6231.521491,11078.26043,0,0,156826.6242,692.3912768,2226037.955,0,0,6923.912768,0,2977974.882,7962.499683,0,5885.325853,0,0,0,3808.152022,0,0,0,165135.3195,102127.7133,4500.543299,13501.6299,1472023.854,28734.23799,145748.3638,0,44659.23735,50544.56321,0,147479.342,1836567.862,0,75816.84481,0,713855.4064,0,142286.4074,0,22156.52086,48467.38938,0,5539.130214,67854.34513,0,15578.80373,0,85856.51832,0,0,0,0,0,0,0,0,4500.543299,134670.1033,0,0,0,1384.782554,4154.347661,0,1038.586915,0,158211.4067,8398359.992,62661.41055,0,10039.67351,24926.08596,0,0,339964.1169,385315.7455,872066.8131,21117.93394,0,0,0,1303080.383,0,81702.17066,0,0,0,0,232643.469,0,4846.738938,8654.89096,0,32542.39001,3461.956384,0,28041.84671,0,0,13501.6299,0,692.3912768,0,0,0,0,0,0,0,0,0,245452.7076,0,89318.47471,808713.0113,0,0,217410.8609,0,270378.7936,0,0,0,0,0,0,8654.89096,0,0,0,3808.152022,0,2423.369469,23541.30341,0,81009.77939,0,6231.521491,0,2423.369469,0,58160.86725,0,0,0,3115.760746,0,0,0,0,0,0,0,0,0,0,0,3115.760746,0,0,0,6231.521491,0,0,47428.80246,0,0,0,8654.89096,0,0,0,36004.34639
sample412,21281.21717,175316.6938,191530.9545,0,0,0,0,0,0,0,0,784364.8614,0,1485631.637,0,168222.9548,0,14187.47811,0,9120.521644,0,10147087.02,0,0,5066.956469,0,0,0,1843358.763,0,0,15200.86941,0,0,0,0,0,0,0,0,805646.0786,343539.6486,0,58776.69504,0,0,0,247267.4757,0,49656.1734,241187.1279,0,0,21281.21717,0,32428.5214,348606.6051,0,0,0,13174.08682,0,0,0,11147.30423,163155.9983,0,0,0,0,0,893811.1211,8107.130351,0,0,0,0,0,0,2026.782588,0,9120.521644,0,0,404343.1262,201664.8675,9120.521644,112486.4336,0,0,0,22294.60846,0,0,0,0,8107.130351,0,71950.78186,0,2206152.847,0,0,17227.65199,2026.782588,0,0,0,0,0,220919.3021,246254.0844,22128412.29,0,0,0,0,0,71950.78186,137821.216,2026.782588,0,0,19254.43458,0,0,0,7093.739057,22294.60846,0,0,0,176330.0851,0,432718.0825,0,0,0,0,4417372.65,0,0,17227.65199,0,0,0,23307.99976,0,0,0,696199.8189,48642.7821,19254.43458,391169.0394,14743829.93,214838.9543,582699.9939,0,144914.955,164169.3896,0,544191.1248,5232139.25,0,173289.9112,0,4475135.953,0,755989.9052,0,143901.5637,146941.7376,0,28374.95623,0,0,425624.3434,0,269562.0842,9120.521644,0,0,0,0,0,0,0,4053.565175,85124.86868,0,0,0,9120.521644,4053.565175,0,0,0,1396453.203,14737749.59,105392.6946,0,56749.91245,111473.0423,0,0,397249.3872,958668.1639,3149620.141,127687.303,0,0,0,4185306.043,0,284762.9536,0,0,0,0,280709.3884,0,3040.173881,0,0,176330.0851,9120.521644,0,0,0,0,28374.95623,0,0,0,0,0,0,0,0,0,0,0,885703.9908,0,47629.39081,2199059.108,0,0,710387.297,0,1271806.074,0,0,0,10133.91294,0,0,27361.56493,0,0,0,9120.521644,0,0,18241.04329,0,480347.4733,0,133767.6508,0,0,0,226999.6498,4053.565175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147955.1289,0,0,0,27361.56493,1013.391294,0,0,64857.0428
sample413,26771.44039,219525.8112,157951.4983,0,0,0,0,0,0,0,0,2938165.583,0,2746749.784,0,84330.03723,0,26771.44039,0,16062.86423,0,3948787.457,0,0,10708.57616,0,0,0,2133683.799,0,0,10708.57616,0,0,0,0,0,0,0,0,748261.7589,574247.3964,0,41495.7326,0,0,0,277084.408,0,72282.88905,234250.1034,0,0,69605.74501,0,49527.16472,190077.2268,0,0,0,0,0,0,0,16062.86423,152597.2102,0,9370.004136,0,0,0,1827150.807,0,0,0,0,0,0,0,17401.43625,0,25432.86837,0,0,1037393.315,267714.4039,36141.44453,64251.45694,0,0,0,62912.88492,0,20078.58029,0,0,14724.29221,0,36141.44453,0,1916835.132,6692.860097,0,10708.57616,0,0,0,0,0,0,258344.3998,362753.0173,29295987.22,0,0,9370.004136,0,0,120471.4818,91022.89732,0,0,0,0,0,0,0,0,20078.58029,13385.72019,0,0,25432.86837,9370.004136,287792.9842,0,0,38818.58856,0,4286107.606,0,0,48188.5927,0,0,0,36141.44453,0,0,0,1263611.986,120471.4818,22755.72433,269052.9759,21880298.23,113778.6217,509995.9394,0,157951.4983,248974.3956,0,829914.6521,5623341.054,0,136534.346,0,2635648.306,0,708104.5983,0,123148.6258,133857.2019,0,69605.74501,0,0,404248.7499,0,112440.0496,0,0,0,0,0,0,0,0,41495.7326,26771.44039,0,8031.432117,0,0,10708.57616,0,0,0,4425319.096,25677827.05,117794.3377,0,40157.16058,84330.03723,0,0,2477696.808,1436287.777,4347681.919,135195.774,0,0,0,2580766.854,0,278422.9801,0,0,0,0,192754.3708,0,6692.860097,0,0,115117.1937,18740.00827,0,0,0,0,144565.7781,16062.86423,0,0,0,0,0,0,0,0,34802.87251,0,1598254.991,1338.572019,247635.8236,2820371.245,0,0,2744072.64,0,1927543.708,0,5354.288078,0,0,0,0,40157.16058,0,0,0,0,0,20078.58029,36141.44453,0,390863.0297,0,966448.9981,54881.4528,16062.86423,8031.432117,587633.1166,8031.432117,0,0,5354.288078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10708.57616,18740.00827,0,0,277084.408,0,0,0,69605.74501,0,0,0,0
sample414,17807.99688,123718.7152,96538.08834,2811.788981,0,0,0,20619.78586,0,0,0,966318.1464,0,981314.3543,0,32804.20478,0,5623.577962,0,8435.366943,0,1939197.134,0,0,0,0,0,0,992561.5102,0,0,18745.25987,0,0,0,0,0,0,0,0,172456.3908,213695.9625,0,25306.10083,0,0,0,89039.98439,0,27180.62682,90914.51038,0,0,84353.66943,0,25306.10083,253998.2713,0,0,0,11247.15592,0,0,0,18745.25987,87165.45841,0,0,0,0,0,485502.2307,0,0,0,0,0,0,0,9372.629936,0,0,4686.314968,47800.41267,124655.9782,399274.0353,11247.15592,93726.29936,0,0,0,24368.83783,0,0,0,13121.68191,0,0,29055.1528,0,1026302.978,0,0,101224.4033,0,0,0,0,0,0,145275.764,124655.9782,14257644.66,0,0,0,0,0,294300.58,328979.3108,0,0,0,0,0,0,0,6560.840955,12184.41892,14996.2079,0,0,713257.1381,0,157460.1829,0,0,0,0,7853326.624,47800.41267,0,28117.88981,0,0,0,19682.52287,0,0,0,244625.6413,25306.10083,11247.15592,167770.0759,3307601.105,31866.94178,687951.0373,0,147150.29,194950.7027,0,638276.0987,4704122.965,0,253998.2713,0,3938379.099,0,282116.1611,0,641087.8876,95600.82535,0,37490.51975,0,0,256810.0603,0,165895.5499,0,0,0,0,0,0,0,0,0,42176.83471,0,0,0,0,11247.15592,0,0,0,934451.2046,17138791.1,190264.3877,0,45925.88669,163083.7609,0,0,508933.8055,615781.7868,2265364.656,89039.98439,0,0,0,809795.2265,0,100287.1403,0,0,0,10309.89293,465819.7078,0,7498.103949,0,0,61859.35758,12184.41892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853846.5872,0,75918.30248,956945.5165,0,0,631715.2577,0,1307481.876,0,0,0,0,0,0,8435.366943,0,0,0,0,0,0,27180.62682,0,324292.9958,0,29992.4158,23431.57484,5623.577962,0,268994.4792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2811.788981,0,0,9372.629936,0,0,116220.6112,0,0,0,40302.30873,0,0,0,73106.5135
sample416,11189.5836,156654.1704,44758.3344,0,0,0,0,0,10172.34873,0,0,3112738.71,0,1485162.914,0,40689.39491,8137.878981,0,0,8137.878981,0,12228180.4,0,0,0,3051.704618,0,0,440462.6999,0,0,5086.174363,0,0,0,0,0,0,0,0,730374.6386,984683.3567,0,63068.56211,0,0,0,452669.5183,0,96637.3129,207515.914,0,0,9155.113854,0,5086.174363,154619.7006,0,0,0,0,0,0,0,9155.113854,67137.5016,0,0,0,0,0,2295899.108,6103.409236,0,0,0,0,0,0,5086.174363,0,0,6103.409236,11189.5836,345859.8567,719185.055,12206.81847,42723.86465,0,0,0,84430.49443,0,0,0,0,14241.28822,0,37637.69029,0,797512.1402,0,0,10172.34873,0,0,0,0,0,0,55947.918,36620.45542,4422937.226,0,0,0,0,0,180050.5725,32551.51593,0,0,0,0,0,0,0,16275.75796,0,0,14241.28822,0,6103.409236,0,461824.6322,0,0,0,0,1725230.344,0,0,38654.92516,0,0,0,0,0,0,0,401807.7747,29499.81131,0,257360.4228,4683349.354,50861.74363,497427.8527,0,57982.38774,124102.6545,0,457755.6927,3463684.741,0,123085.4196,0,4184904.266,0,158688.6401,0,3042549.504,81378.78981,0,22379.1672,0,0,42723.86465,0,79344.32007,0,0,0,0,0,0,0,0,12206.81847,103757.957,0,0,0,0,29499.81131,0,0,0,343825.387,19787252.74,119016.4801,0,37637.69029,85447.7293,0,0,777167.4427,434359.2906,1742523.337,42723.86465,0,0,0,1490249.088,14241.28822,140378.4124,0,0,0,0,103757.957,0,6103.409236,5086.174363,0,71206.44109,4068.939491,0,0,0,0,245153.6043,13224.05334,0,0,0,0,0,14241.28822,0,0,0,0,898218.3926,0,220739.9674,1186095.862,0,0,532013.8384,0,610340.9236,0,0,0,0,0,0,16275.75796,0,0,0,0,0,0,84430.49443,0,253291.4833,0,39672.16003,0,5086.174363,0,126137.1242,3051.704618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9155.113854,0,0,61034.09236,0,0,0,8137.878981,0,0,5086.174363,272618.9459
sample417,27896.74014,135191.8945,178109.9563,0,0,0,0,0,21459.03088,0,0,525746.2564,0,4553606.352,0,141629.6038,0,23604.93396,0,27896.74014,0,8594341.866,0,0,0,0,0,0,1201705.729,0,0,8583.61235,0,0,0,0,0,0,0,0,2178091.634,1128745.024,0,75106.60806,0,0,0,366949.428,0,66522.99571,336906.7847,0,0,32188.54631,0,0,175964.0532,0,0,0,0,0,0,0,0,285405.1106,0,17167.2247,0,0,0,2675941.15,0,0,0,0,0,0,0,0,0,0,0,0,450639.6484,2274657.273,19313.12779,124462.3791,0,0,0,40772.15866,0,0,0,0,21459.03088,0,98711.54203,0,1289687.756,0,0,0,0,0,0,0,0,0,139483.7007,195277.181,16815296.59,0,0,0,0,0,158796.8285,21459.03088,0,0,0,0,0,0,0,0,0,0,0,0,8583.61235,0,137337.7976,0,0,0,0,1248915.597,0,0,12875.41853,0,0,0,25750.83705,0,0,0,1004282.645,158796.8285,0,23604.93396,1635178.153,0,148067.313,0,85836.1235,130900.0883,0,839048.1072,4871200.009,0,212444.4057,0,4042881.417,0,547205.2873,0,293988.723,160942.7316,0,49355.77101,0,0,72960.70498,0,36480.35249,0,0,0,0,0,0,0,0,6437.709263,36480.35249,0,0,0,0,0,0,0,0,77252.51115,27413911.94,113732.8636,0,55793.48028,92273.83276,0,0,1600843.703,785400.53,2547186.965,87982.02659,0,0,0,2244614.63,0,257508.3705,0,0,0,0,30042.64323,0,0,0,0,103003.3482,0,0,0,0,0,476390.4854,4291.806175,0,0,0,0,0,10729.51544,0,0,0,0,2326158.947,0,283259.2076,4268201.241,0,0,1916291.457,0,999990.8388,0,0,0,0,0,0,0,0,0,0,0,0,0,53647.57719,0,444201.9391,0,148067.313,0,10729.51544,0,173818.1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17167.2247,0,0,120170.5729,0,0,0,51501.6741,0,0,0,332614.9786
sample418,45178.39121,141989.2295,49481.09514,0,0,0,0,0,0,0,0,718551.5555,0,2536443.964,0,224816.2801,8605.40785,8605.40785,0,20437.84364,0,12087371,0,0,0,0,0,0,873448.8968,0,0,7529.731869,0,0,0,0,0,0,0,0,5340731.247,1227346.295,0,157048.6933,0,0,0,349594.6939,0,130156.7937,532459.6107,0,0,10756.75981,0,17210.8157,293659.5429,0,0,0,19362.16766,0,0,2151.351962,0,179637.8889,0,0,0,0,0,2434254.746,0,0,0,0,0,0,0,12908.11177,0,21513.51962,0,0,461464.9959,522778.5269,11832.43579,51632.4471,0,0,0,133383.8217,0,0,0,0,16135.13972,0,38724.33532,0,457162.292,0,0,15059.46374,0,0,0,0,0,0,89281.10644,92508.13439,7682477.858,0,0,0,0,0,415210.9288,41951.36327,0,0,0,0,0,0,0,4302.703925,18286.49168,45178.39121,3227.027944,0,17210.8157,0,585167.7338,0,0,0,0,1718930.218,0,0,16135.13972,0,0,0,0,0,0,0,242027.0958,133383.8217,5378.379906,0,404454.1689,19362.16766,192546.0006,0,31194.60346,133383.8217,0,707794.7956,4715763.502,0,239875.7438,0,2442860.153,0,294735.2189,0,303340.6267,345291.99,0,30118.92747,0,21513.51962,177486.5369,0,685205.6,61313.53093,0,0,0,0,0,0,0,0,111870.302,7529.731869,0,0,0,15059.46374,0,0,0,13983.78776,27714791.66,81751.37457,0,115097.33,110794.6261,0,0,601302.8735,205454.1124,1368259.848,77448.67065,0,11832.43579,0,5747336.768,0,329156.8503,0,0,0,130156.7937,140913.5535,0,34421.6314,0,0,72070.29074,11832.43579,0,19362.16766,0,0,313021.7105,0,0,0,0,0,0,24740.54757,0,0,0,0,1733989.682,0,328081.1743,5286947.448,0,0,1056313.814,0,722854.2594,0,11832.43579,0,9681.083831,0,0,19362.16766,0,0,0,0,0,0,242027.0958,0,419513.6327,0,24740.54757,0,0,0,86054.0785,7529.731869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31194.60346,0,0,147367.6094,0,0,0,36572.98336,0,0,0,209756.8163
sample419,61567.51711,184702.5513,62905.94139,0,0,0,0,0,0,0,0,124473.4585,0,4016611.279,0,136519.2771,0,29445.33427,0,30783.75855,0,7410855.266,0,0,6692.121425,0,0,0,1284887.314,0,0,0,0,18737.93999,0,0,0,0,0,0,1404007.075,1058693.609,0,111089.2157,0,0,0,572845.594,0,141872.9742,305160.737,0,0,6692.121425,0,34799.03141,220840.007,0,0,0,0,0,0,0,0,326575.5255,0,12045.81856,8030.54571,0,0,3287170.044,0,0,0,0,0,0,0,0,0,20076.36427,0,0,373420.3755,2758492.451,21414.78856,34799.03141,0,0,0,80305.4571,0,0,0,38814.30426,17399.5157,0,86997.57852,0,837853.6024,0,0,0,0,0,8030.54571,0,0,0,41491.15283,152580.3685,9931108.194,0,0,0,0,0,346651.8898,0,0,0,0,0,0,0,0,25430.06141,32122.18284,12045.81856,4015.272855,0,2676.84857,0,275715.4027,0,0,0,0,369405.1027,0,0,0,0,0,0,12045.81856,0,0,0,572845.594,125811.8828,20076.36427,22753.21284,2530960.323,33460.60712,317206.5555,0,84320.72995,144549.8228,0,592921.9582,4711253.483,0,191394.6727,0,1837656.543,0,215486.3099,0,78967.03281,95028.12423,0,34799.03141,0,0,736133.3567,0,190056.2485,0,0,0,0,0,0,6692.121425,0,0,24091.63713,0,0,0,0,0,0,0,0,30783.75855,20373494.47,108412.3671,0,36137.45569,91012.85138,0,0,724087.5382,560799.7754,1891193.515,86997.57852,0,0,0,4143761.586,0,338621.3441,44168.0014,0,0,124473.4585,69598.06282,0,0,0,0,86997.57852,18737.93999,0,0,0,0,263669.5841,24091.63713,4015.272855,0,0,0,0,20076.36427,0,0,0,0,1347793.255,1338.424285,274376.9784,4838403.79,0,0,1616816.536,0,1017202.457,0,0,0,9368.969995,0,0,17399.5157,0,0,0,0,0,0,30783.75855,0,269023.2813,0,58890.66854,0,13384.24285,0,180687.2785,6692.121425,0,0,16061.09142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17399.5157,0,0,191394.6727,0,0,0,66921.21425,0,0,0,307837.5855
sample420,11525.29157,47637.87181,84518.80482,0,0,0,0,0,0,0,0,1194020.206,0,3100303.431,8451.880482,109874.4463,0,15367.05542,0,24587.28867,0,2083004.362,0,0,3073.411084,2305.058313,0,0,381102.9744,0,0,3841.763855,0,2305.058313,0,0,0,0,0,0,2680782.818,1419147.568,0,240494.4173,0,0,0,858250.0453,0,99885.86024,387249.7966,0,0,0,0,8451.880482,69151.74939,0,0,0,0,0,0,0,0,116021.2684,0,4610.116626,0,0,0,1169432.918,2305.058313,0,0,0,0,0,0,0,0,9220.233253,0,0,431814.2573,574727.8727,14598.70265,23818.9359,0,0,0,26892.34699,0,0,0,0,0,0,13830.34988,0,388786.5022,0,0,2305.058313,0,0,0,0,0,0,34575.8747,32270.81638,3641223.782,0,0,0,0,0,106801.0352,7683.527711,0,0,0,0,0,0,0,0,0,6915.174939,0,0,2305.058313,0,187478.0761,0,0,0,0,505576.1234,0,0,14598.70265,0,0,0,0,0,0,0,159817.3764,40722.69687,3841.763855,56858.10506,857481.6925,87592.2159,581643.0477,0,23050.58313,40722.69687,0,270460.1754,1846351.709,0,65309.98554,0,1044191.416,0,192088.1928,0,52247.98843,41491.04964,0,23818.9359,0,0,329623.3388,0,23050.58313,0,0,0,0,0,0,0,0,0,92202.33253,0,0,0,0,112179.5046,0,0,0,23818.9359,11843389.61,27660.69976,0,25355.64144,28429.05253,0,0,883605.6867,156743.9653,897436.0366,26123.99422,0,5378.469397,0,2270482.438,0,162890.7875,0,0,0,208223.601,47637.87181,0,7683.527711,12293.64434,0,86055.51036,6915.174939,0,0,0,0,550140.5841,18440.46651,0,0,0,0,0,15367.05542,0,0,0,0,1177116.445,0,119094.6795,7989332.113,0,0,633891.0361,0,321939.8111,0,0,0,0,0,0,13830.34988,0,0,0,0,0,0,33039.16916,0,220517.2453,0,27660.69976,0,0,0,47637.87181,2305.058313,0,0,8451.880482,0,6146.822168,0,0,0,0,0,0,0,3841.763855,0,0,0,0,0,0,0,0,79908.68819,0,0,0,28429.05253,0,0,0,146755.3793
sample421,36321.18488,145284.7395,204306.665,0,0,0,0,0,0,0,0,2390387.98,0,3845505.449,0,18160.59244,0,0,0,40861.33299,0,14228824.18,0,0,0,0,0,0,1334803.544,0,0,0,0,0,0,0,0,0,0,0,1595862.061,1250810.804,0,115773.7768,0,0,0,603839.6986,0,52211.70327,97613.18437,0,0,34051.11083,0,95343.11031,315540.2936,0,0,0,0,0,0,0,0,179335.8503,0,31781.03677,0,0,0,3030548.863,0,0,0,0,0,0,0,20430.6665,0,15890.51839,0,0,717343.4014,569788.5878,0,186146.0725,0,0,0,31781.03677,0,0,0,0,0,0,47671.55516,0,2989687.53,0,0,61291.99949,0,0,0,0,0,0,220197.1833,188416.1466,35837659.11,0,0,0,0,0,131664.2952,762744.8825,0,0,0,52211.70327,0,0,0,0,0,0,0,0,195226.3687,0,213386.9612,0,0,0,0,7450383.049,0,0,0,0,0,0,0,0,0,0,2258723.685,190686.2206,0,177065.7763,8285770.301,419963.7002,211116.8871,0,222467.2574,315540.2936,0,853547.8447,4778505.886,0,115773.7768,0,4324491.075,0,463095.1072,0,562978.3656,206576.739,0,0,0,0,79452.59193,0,208846.8131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740044.1419,46636401.39,703722.9571,0,38591.25894,131664.2952,0,0,1291672.137,1062394.658,4195096.854,0,0,0,0,2147490.056,45401.4811,43131.40705,11350.37028,0,0,174795.7022,170255.5541,0,0,0,0,179335.8503,0,0,0,0,0,0,13620.44433,0,0,0,0,0,9080.29622,0,4540.14811,0,0,1189518.805,4540.14811,63562.07354,2054417.02,0,0,619730.217,0,1330263.396,0,0,0,0,0,0,31781.03677,0,0,0,0,0,0,120313.9249,0,326890.6639,0,1237190.36,0,0,0,317810.3677,20430.6665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188416.1466,0,0,0,124854.073,0,0,0,118043.8509
