SampleID,A2,ASF356,Acetatifactor,Acidovorax,Acinetobacter,Akkermansia,Alistipes,Allobaculum,Alloprevotella,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Alteromonas,Anaerofilum,Anaerofustis,Anaeroplasma,Anaerostipes,Anaerotruncus,Anaerovoracaceae,Anaerovorax,Anoxybacillus,Arcobacteraceae,Asticcacaulis,Atopobiaceae,Bacilli,Bacillus,Bacteria,Bacteroidales,Bacteroides,Bifidobacterium,Bilophila,Blautia,Bosea,Brachybacterium,Bradyrhizobium,Brevinema,Burkholderia-Caballeronia-Paraburkholderia,Burkholderiales,Butyricicoccus,Butyricimonas,Candidatus-Arthromitus,Candidatus-Gastranaerophilales-bacterium-Zag_111,Candidatus-Saccharimonas,Candidatus-Soleaferrea,Candidatus-Stoquefichus,Caproiciproducens,Catenibacterium,Cellulosimicrobium,Cetobacterium,Chloroplast,Christensenella,Christensenella-sp.-Marseille-P2437,Christensenellaceae,Christensenellaceae-R-7-group,Clostridia,Clostridia-UCG-014,Clostridia-vadinBB60-group,Clostridium-sensu-stricto-1,Colidextribacter,Collinsella,Coprococcus,Coriobacteriaceae-UCG-002,Corynebacterium,DMER64,DNF00809,Defluviitaleaceae-UCG-011,Desmonostoc-PCC-7422,Desulfovibrio,Desulfovibrionaceae,Devosia,Dialister,Dielma,Dubosiella,Dyadobacter,Eggerthella,Eisenbergiella,Elizabethkingia,Endozoicomonas,Enterobacterales,Enterobacteriaceae,Enterococcus,Enterorhabdus,Erysipelatoclostridium,Erysipelotrichaceae,Erysipelotrichaceae-UCG-003,Escherichia-Shigella,Ethanoligenenaceae,Faecalibacterium,Faecalibaculum,Faecalitalea,Family-XIII-AD3011-group,Family-XIII-UCG-001,Firmicutes,Flavobacteriaceae,Flavobacterium,Flavonifractor,Frisingicoccus,Fusicatenibacter,Fusobacterium,GCA-900066575,Gastranaerophilales,Harryflintia,Helicobacter,Holdemanella,Incertae-Sedis,Intestinimonas,Klebsiella,Lachnoclostridium,Lachnospiraceae,Lachnospiraceae-AC2044-group,Lachnospiraceae-FCS020-group,Lachnospiraceae-NC2004-group,Lachnospiraceae-NK4A136-group,Lachnospiraceae-UCG-001,Lachnospiraceae-UCG-006,Lachnospiraceae-UCG-010,Lactobacillales,Lactobacillus,Lactococcus,Leuconostoc,Luteolibacter,Lysinibacillus,Lysobacter,Marine-Methylotrophic-Group-2,Marvinbryantia,Megamonas,Megasphaera,Methyloprofundus,Micrococcaceae,Monoglobus,Morganella,Mucilaginibacter,Mucispirillum,Muribaculaceae,Muribaculum,Mycoplasma,NK4A214-group,Negativibacillus,Nostoc-PCC-73102,Nostocaceae,Odoribacter,Oscillibacter,Oscillospiraceae,Oscillospirales,Oxalobacter,Paenarthrobacter,Paludicola,Parabacteroides,Paraprevotella,Parasutterella,Parvibacter,Pedobacter,Peptococcaceae,Peptococcus,Peptoniphilus,Peptostreptococcaceae,Porphyromonas,Prevotella,Prevotellaceae,Prevotellaceae-UCG-001,Proteus,Providencia,Pseudarthrobacter,Pseudomonas,RF39,Rhizobiaceae,Rhodococcus,Rhodospirillales,Rickettsia,Rikenella,Rikenella-sp.-Marseille-P3215,Rikenellaceae,Rikenellaceae-RC9-gut-group,Rodentibacter,Romboutsia,Roseburia,Ruminiclostridium,Ruminococcaceae,Ruminococcus,Shewanella,Sphingobium,Sphingomonas,Sphingopyxis,Streptococcus,Subdoligranulum,Subgroup-2,Tannerellaceae,Turicibacter,Tuzzerella,Tyzzerella,UBA1819,UCG-003,UCG-005,UCG-007,UCG-009,UCG-010,Vagococcus,Veillonella,Vibrio,Victivallis,Wolbachia,Xanthobacteraceae,[Acetivibrio]-ethanolgignens-group,[Clostridium]-innocuum-group,[Clostridium]-methylpentosum-group,[Eubacterium]-brachy-group,[Eubacterium]-coprostanoligenes-group,[Eubacterium]-fissicatena-group,[Eubacterium]-hallii-group,[Eubacterium]-nodatum-group,[Eubacterium]-oxidoreducens-group,[Eubacterium]-ventriosum-group,[Eubacterium]-xylanophilum-group,[Ruminococcus]-gnavus-group,[Ruminococcus]-torques-group,gut-metagenome,metagenome,mouse-gut-metagenome
sample422,0,0.000504238,0.000640519,0,0,0.00787702,0.018724958,0,0.177341983,0,0,0,0,0,0,0.004183815,0,0.000149909,0,0,0,0,0,0,0,0,0.06142168,0,0.00042247,0.002725613,0,0,0,0,0,0,9.53964E-05,0.001212898,0,0,0.015781297,5.45123E-05,0,0,0,0,0,0.000136281,0.000122653,0,0.000313445,0,0,0.00429284,0.004047535,0.001022105,0.005996348,0,0,0.000367958,0,0,0,0,0,0.000817684,0.095628117,0,0,0,0.010466352,0,0,0,0,0,0,0.000218049,0.000122653,5.45123E-05,0,0.002589332,0,0.001212898,0,0,0.085175393,0,0,0,0,9.53964E-05,0,0,0,0,0,0.004592657,0.000626891,0,0.020510235,0,0.000109025,0.0007768,0,0.002030581,0.036645861,0,0.000804056,0,0.018370629,0,0.002071466,0,1.36281E-05,0.00485159,0,0,0,0,0,0,0.000981221,0,0,0,0,0.000367958,0,0,0.000831312,0.285698711,0.003366132,0,0.000463354,0.00049061,6.81403E-05,0,0.007427294,0.00253482,0.011379433,0,0,0,0,0.030758538,0,0.001512715,6.81403E-05,0,0.000722287,1.36281E-05,0,0,0,0,0.002371283,0.000340702,0,0,0,0,0,0,0,0,0,0.005355829,0,0.001103873,0.031685246,0,0,0.002098722,2.72561E-05,0.004401864,0,0,0,0,0,0.000149909,0,0,0,0.002998174,0.001567227,0,0.000654147,0,0,0,0.001212898,0.000109025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313445,0,0,0.001417319,0,0,0.002289515,0,0
sample423,0,0.000340266,0.000278399,0,0,0.004959632,0.018415599,0,0.078003361,0,0,0,0,0,0,0.00608354,0,0,0,0,0,0,0,0,0,0,0.059216564,0.000309333,0.000237155,0.002619016,0,0,0,0,0,0,3.09333E-05,0.001309508,0,0,0.021828568,0,0,0,0,0,0,5.15554E-05,0.000154666,0,0.000247466,0,0,0.002649949,0.005660786,0.001526041,0.002928348,0,0,0.001608529,0,0,0,3.09333E-05,0,0.000979553,0.043925224,0,0,0,0.017415423,0,0,0,0,0,0,0,0.000103111,0,3.09333E-05,0.005289587,3.09333E-05,0.001185775,0,0,0.120144768,0,0,0,0,9.27998E-05,0,0,0,0,0,0.002918037,0.000587732,0,0.096831403,0,0.00047431,0.000546488,0,0.002773682,0.018766176,0,0.000917687,0,0.009207799,0,0.001216708,0,0,0.007176515,0,0,0,0,0,0,0.00209315,0,0,0,0,0.000216533,0,0,0.001020797,0.346266872,0.006733139,0,0.000299021,0.00038151,0,0,0.007475537,0.002227194,0.0087438,0,0,0,0,0.01947764,0,0.002619016,8.24887E-05,0,0.000391821,0,0,0,0,0,0.000989864,0.000268088,0,0,0,0,0,0,0,0,0,0.007444604,0,0.000835198,0.03980079,6.18665E-05,0,0.001639463,0,0.002794304,0,0,9.27998E-05,0,0,0.000206222,0,0,0,0.003351103,0.001938484,0,0.001082664,0,0,0,0.000299021,5.15554E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000515554,0,0,0.001010486,0,0,0.00028871,5.15554E-05,0.000144355
sample424,0,0.00068283,0.000403928,0,7.69386E-05,0.005924273,0.018340242,0,0.006789833,0,0,0,0,0,0,0.003808461,0,0,0,0,0,0,0,0,0,0,0.01636869,0.000163495,0.000471249,0.002971754,0,0,0,0,0,0,0,0.000759769,0,0,0.013387319,0,0,0,0,0,0,3.84693E-05,0,0,0.000153877,0,0,0.001615711,0.006126237,0.000596274,0.006741746,0,0,0.000692448,0,0,0,0,0,0.002038873,0.162561671,0,0,0,0.011983189,0,0,0,0,0,0,0.000153877,6.73213E-05,5.7704E-05,0,0.004414353,0,0.000817473,0,0,0.18907664,0,3.84693E-05,0,0,0,0,0,0,0,0,0.00471249,0.000317372,0.000105791,0.040960194,0,0.000769386,0.000509718,0,0.004866367,0.025149309,0,0.001413747,0,0.022543013,0,0.001384895,0,0,0.003866165,0,0,0,0,0,0,0.00014426,0,0,0,0,6.73213E-05,0,0,0.001961935,0.344646515,0.007241847,0,8.65559E-05,0.000480866,0,0,0.006578251,0.003144866,0.017474682,0,0,0,0,0.011290741,0,0.001519538,0.000125025,0,0.000557805,5.7704E-05,0,0,0,0,0.000567422,0.000115408,0,0,0,0,4.80866E-05,0,0,0,0,0.003385299,0,0.00043278,0.016147491,0,0,0.009646179,0,0.002731321,0.000115408,0,0,0,0,0.000134643,0,0,0,0.00219275,0.0019427,0,0.000317372,0,0,0,0.001423364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001105993,0,0,0.000278902,0,0.000115408
sample425,0,0.000772236,0.001175643,0,0,0.012194419,0.016678,0,0.036640887,0,0,0,0,0,0,0.005048351,0,0,0,0,0,0,0,0,0,0,0.023167091,0.000161363,0.000518666,0.014949113,0,0,0,0,0,0,0,0.001970932,0,0,0.012378834,0,0,0,0,0,0,0,0.000265096,0,0.000149837,0,0,0.002593331,0.002547227,0.000380355,0.006961653,0,0,0.000472563,0,0,0,5.76296E-05,0,0.001993983,0.150159634,0,0,0,0.006454513,0,0,0,0,0,0,3.45777E-05,0,0,0,0.002697064,2.30518E-05,0.001233273,0,0,0.115432049,0,0.000610874,0,0,0.000195941,0,0,0,0,0,0.003111997,0.000530192,0.000138311,0.059151001,0,0.001337006,0.00056477,0,0.0037805,0.028261546,0,0.001417688,0,0.017600074,0,0.003768975,0,0,0.01094962,0,0,0,0,0,0,0.000345777,0,0,0,0,5.76296E-05,0,0,0.004264589,0.342377335,0.005693803,0,0.000495614,0.000495614,0,0,0.00629315,0.0047141,0.018337732,0,0,0,0,0.010454006,0,0.001371584,0,0,0.000783762,0,0,0,0,0,0.001751939,0.000299674,4.61037E-05,0,0,0,0,0,0,0,0,0.005105981,0,0.000887496,0.021369048,0,0,0.007998986,4.61037E-05,0.005739906,0.000172889,0,0,0,0,0,0,0,0,0.003342516,0.002789272,0,0.001682784,0,0,0,0.001844147,0.000322726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000368829,0,0,0.000991229,0,0,0.001025807,0,0
sample426,9.24044E-05,0.000184809,0.000348293,0,0,0.007157784,0.001492686,0,0.015644769,0,0,0,0,0,0,0.001222581,0,0,0,0,0,0,0,0,0,0,0.487525411,0.000298537,0.000142161,0.000895612,0,0,0,0,0,0,0,0.000135053,0,0,0.000255889,0,0,0,0,0,0,1.42161E-05,0,0,0,0,0,0.00043359,0.000483346,0,0.000710803,0,0,0.00158509,0,0,0,0,0,0.000227457,0.064562217,0,0,0,0.01074023,0,0,0,0,0,0,0,0.000127945,8.52963E-05,0,0.002445162,0,0.004534922,0,6.39723E-05,0.083540651,0,0,0,0,0,0,0,0,0,0,0.001300769,5.68642E-05,0,0.015204071,0,0.000184809,0.000156377,0,0.001471362,0.010072075,0,0.000262997,0,0.006610466,0,0.00057575,0,0,0.000497562,0,0,0,0,0,0,0.000170593,0,0,0,0,1.42161E-05,0,0,0.000959584,0.161053694,0.002402513,0,0,7.81883E-05,0,0,0.00050467,0.000341185,0.002210597,0,0,0,0,0.012751802,0.000170593,0.089944984,0,0,0.000277213,0,0,0,0,0,0,0,7.81883E-05,0,0,0,0,0,0,0,0,0.000490454,7.10803E-06,0.000191917,0.00266551,0,0,0.003354989,0,0.000348293,4.26482E-05,0,0,0,0,0.000127945,0,0,0,8.52963E-05,0.000184809,0,0,0,0,0,7.81883E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120836
sample427,0,5.60266E-05,4.66888E-05,0,0,0.011018563,0.001307287,0,0.06398237,0,0,0,0,0,0,0.000859074,0,0,0,0,0,0,0,0,0,0,0.39568782,0.000588279,7.47021E-05,0.000466888,0,0,0,0,0,0,0,0.000158742,0,0,0.000158742,0,0,0,0,0,0.000158742,0,0,0,0,0,0,0.000364173,0.000289471,0,0.000196093,0,0,0.000719008,0,0,0,0,0,5.60266E-05,0.01115863,0,0,0,0.0153793,0,0,0,0,0,0,1.86755E-05,0.000233444,4.66888E-05,0,0.002483846,0,0.063412767,0,0,0.091248646,0,0,0,0,0,0,0,0,0,0,0.000270795,5.60266E-05,0,0.00869346,0,2.80133E-05,0,0,0.000242782,0.001699473,0,8.40399E-05,0,0.001886229,0,0.00033616,0,0,0.001316625,2.80133E-05,0,0,3.73511E-05,0,0,0,0,0,0,0,0,0,0,0.000121391,0.223163261,0.003333582,0,0,0,0,0,0.000410862,0,0.000270795,0,0,0,0,0.007470213,0,0.083143465,0,0,3.73511E-05,0,0,0,0,0,0.000420199,5.60266E-05,0.000140066,0,0,0,0,0,0,0,0,0.000438875,0,0.000112053,0.002530534,6.53644E-05,0,0.002623912,0,0.000121391,0,0,0,0,0,0.000130729,0,0,0,0.000429537,0,0,0,0,0,0,4.66888E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40399E-05
sample428,0.000330134,0.000516363,0.000457108,0,0,0.002878088,0.001946942,0,0.007381448,0,0,0,0,0,0,0.004875819,0,0,0,0,0,0,0,0,0,0,0.381541301,0.000313204,0.000279344,0.001786107,0,0,0,0,0,0,0,0.000126974,0,0,0.000770312,0,0,0,0,0,0,0,0,0,3.38599E-05,0,0,0.000685662,0.000406318,0,0.00112584,0,0,0.000643337,0,0,0,0,0,0.000973471,0.052448914,0,0,0,0.007686187,0,0,0,0,0,0,0.000169299,0,0,0,0.003089712,0,0.001354394,0,0,0.067795893,0,0,0,0,0,0,0,0,0,0,0.003148966,2.53949E-05,0,0.039116596,0,0.000135439,0.000347064,0,0.008024785,0.031633569,0,0.000448643,0,0.005544551,0,0.002277075,0,0,0.003648399,0,0,0,0,0,0,0,0,0,0,6.77197E-05,0,0,0,0.002564884,0.271987743,0.003284406,0,5.07898E-05,0.000152369,0,0,0.001295139,0.001379789,0.004283272,0,0,0,0,0.012392707,0,0.039666819,0,0,0.000863426,0,0,0,0,0,0.001083515,8.46496E-05,2.53949E-05,0,0,0,0,0,0,0,0,0.000812636,0,0.000338599,0.002090846,0,0,0.02090846,0,0.001100445,0.000135439,0,0,0,0,0,0,0,0,0,0.000287809,0,0.000228554,0,0,0,0.000270879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000567153,0,0,0,0,0.000110045
sample429,0.00025495,0,0.000191213,0,0,0.01077165,0.001391604,0,0.017209144,0,0,0,0,0,0,0.001625308,0,0,0,0,0,0,0,0,0,0,0.098612646,0.000308065,0.000201836,0.001009178,0,0,0,0,0,0,3.18688E-05,0.000233704,0,0,9.56064E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000499278,0.000520523,0,0.000201836,0,0,0.002390159,0,0,0,0,0,0.000414294,0.05415569,0,0,0,0.01672049,0,0,0,0,0,0,0,0,0,0,0.002783207,0,0.000892326,0,0,0.115673069,0,0,0,0,0,0,0,0,0,0,0.000350557,0,0,0.016561146,0,8.49834E-05,0.00018059,0,0.001455341,0.007404181,0,0.000339934,0,0.011122206,0,0.000913572,0,0,0.000701113,0,0,0,7.43605E-05,0,0,0,0,0,0,0,0,0,0,0.001423472,0.556779553,0.005523923,6.37376E-05,0,0,0,0,0.00079672,0.000265573,0.002453896,0,0,0,0,0.005800119,0.000201836,0.048737996,0,0,0.00036118,0,0,0,0,0,5.31146E-05,4.24917E-05,0,0,0,0,0,0,0,0,0,0.000371802,0,0.000191213,0.001720914,0,0,0.008710801,0,0.000350557,0,0,0,0,0,0.000201836,0,0,0,0,0.00018059,0,8.49834E-05,0,0,0,0.000138098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169967
sample431,0.000205265,0.000769744,0.001090471,0,3.84872E-05,0.043349412,0.038936214,0,0.201660081,0,0,0,0,0,0,0.013714271,0,3.84872E-05,0,0,0,0,0,0,0,0,0.028365064,0,0.000384872,0.002976343,0,0,0,0.000179607,0,0,0.000166778,0.001898702,0,0,0.01030174,0,0,0,0,0,0,0,0.000205265,0,0.000115462,2.56581E-05,7.69744E-05,0.003720429,0.050828758,0.000436188,0.010276081,0,0,0.000230923,0,0,0,0,0,0.002001334,0.064889413,0,0,0,0.000923693,0,0,0,0,0,0,0,0,0.000166778,6.41453E-05,0.000128291,0,0.002527326,0,8.98035E-05,0.042387233,0,0.000436188,0,0,0,0,0,0,0,0,0.004336224,0.000898035,0,0.027826243,0,0.00082106,0.001039154,0,0.007620465,0.044157644,0,0.002989172,0,0.025414379,0,0.001770411,0,0,0.001218761,0,0,0,8.98035E-05,0,0,8.98035E-05,0,0,0,0,0.000115462,0,0,0.000602966,0.208716067,0.001885873,0.000128291,0.000602966,0.0011033,0,0,0.01468928,0.002963514,0.017896546,0,0,0,0,0.017588649,0,0.000744086,0.00026941,0,0.000602966,6.41453E-05,0,0,0,0,0.000513163,5.13163E-05,0,0,0,0,0.00014112,0,0,0,0,0.014099143,0,0.009262585,0.040244779,5.13163E-05,0,0.004143788,0,0.014176117,0,0,0,0,0,0.000192436,0,0,0,0.000179607,0.002681275,0,0.000564479,0,0.000166778,0,0.001757582,3.84872E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000192436,0,0,0.001154616,0,0,0.000538821,0,0
sample432,0,0.001773503,0.001232434,0,0,0.013737131,0.050123995,0,0.068144586,0,0,0,0,0,0,0.008717217,0,0,0,0,0,0,0,0,0,0,0.060193883,0.000165327,0.000240475,0.005906666,0,0,0,0,0,0,0.000120237,0.00378748,0,0,0.007063951,0,0,0,0,0,0,0,0.000150297,0,0.000210416,4.50891E-05,0,0.006447734,0.055158939,0.001713384,0.010641016,0,0,0.000195386,0,0,0,0,0,0.000511009,0.087532877,0,0,0,0.000240475,0,0,0,0,0,0,0,0.000195386,0.000150297,4.50891E-05,0.000180356,0,0.003051026,0,0,0.011768242,0,0,0,0,0,0,0,0,0,0,0.005500864,0.001202375,0,0.038776584,0,0.002239423,0.001217404,0,0.006913654,0.067889081,0,0.005981814,0,0.028556399,0,0.006026903,0,0,0.037679417,0,0,0,0,0,0,0.000210416,0,0,0,0,6.01187E-05,0,0,0.002013978,0.189900053,0.002314571,0.000105208,0.000330653,0.001157286,0,0,0.018862253,0.003967836,0.0237469,0,0,0,0,0.039272563,0,0.000646276,0.000225445,0,0.000841662,6.01187E-05,0,0,0,0,0.001247464,6.01187E-05,0,1.50297E-05,0,0,0,0,0,0,7.51484E-05,0.030194634,0,0.0123544,0.037980011,0.000165327,0,0.011678064,0,0.011046817,0,0,0,0,0,0.000135267,0,0,0,0.000556098,0.005110092,0.00046592,0.000571128,0,4.50891E-05,0,0.001743443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000240475,0,0,0.000871722,0,0,0.000300594,0,0
sample433,0,0.000617091,0.000399294,0,0,0.001727855,0.029380803,0,0.035464597,0,0,0,0,7.2599E-05,0,0.003724327,0,0.000123418,0,0,0,0,0,0,0,0,0.026585743,0.001226923,0.004755233,0.058906805,0,0,0,0,0,0,0,0.006802524,0,0.01549988,0.001589917,0,0,0,0,0,0,0,0,5.80792E-05,0.000196017,0.000145198,0.000159718,0.005982155,0.003158055,0.000798589,0.00913295,0,0,0.000152458,0,0,0,0.000101639,0,0,0.00423978,0,0,0,0.001314041,0,0,0,0,0,0,5.08193E-05,6.53391E-05,8.71188E-05,0.000181497,0.000551752,0,0.000863928,0,0,0.179776831,1.45198E-05,0.001357601,0,0,2.90396E-05,0,0,0,0,0,0.001575398,0.002388506,0.000166978,0.000392034,0,0.001553618,0.000232317,0,0.005430403,0.018781354,0,0.001582658,0,0.022955794,0,0.001539098,0,0,0.009517725,4.35594E-05,0,0,5.08193E-05,0,0,0.000145198,0,0,0,0,3.62995E-05,0,0,0.00140116,0.302853866,0.010613969,7.2599E-05,0.000871188,0.000355735,0,0,0.038441155,0.009619364,0.015209484,0,0,0,7.2599E-05,0.013234792,0,0.024168197,0,0,0.000362995,7.2599E-05,0,0.000304916,0,0,8.71188E-05,0.000101639,5.80792E-05,0,0,0,3.62995E-05,0,0,0,0,0.000261356,0,0.000421074,0.093398576,0,0,0.004363198,0,0.008987753,0,0,0,2.90396E-05,0,0.000174238,0,0,0,0.000123418,0.001836754,0,0.000399294,0,0,7.98589E-05,0.001110764,0.000413814,0,0,0,0,0,0,0,0,0,0,0,0.001096244,0,5.80792E-05,0,0,0.001553618,0,0,0.00423252,0,0.001836754
sample434,0,0.00155584,0.002398587,0,0,0.040419429,0.008443674,0,0.008573327,0,0,0,0,0,0,0.012479134,0,0,0,6.48267E-05,0,0,0,6.48267E-05,4.862E-05,0.000324133,0.016628041,0.001247913,0.006142327,0.037226715,0,0,0,0,0,0,0,0.003176507,0,0.001879973,0.00014586,0,0,0,0,0,0,0,0,0.000129653,0,0,0,0.00204204,0.001539633,0.000178273,0.012284654,0,0,0.00014586,0,0,0,0,0,8.10333E-05,0.007503687,0,0,0,0.001426187,0,0,0,0,0,0,0.00019448,0,0.00034034,0,0.0002431,0,0.001296533,0,0,0.138518386,0,0,0,0,0,0,0,0,0,0,0.002495827,0.000745507,0.00038896,0.000307927,0,0.000648267,1.62067E-05,0,0.008443674,0.035751908,0,0.001928593,0,0.026173768,0,0.006596114,0,0,0.015347714,0,4.862E-05,0,0,0,0,0.000210687,0,0,0,0,0,0,0,0.019075248,0.36302935,0.008038507,0,0.000210687,0.0004862,0,0,0.012560167,0.003614087,0.020031441,0,0,6.48267E-05,0,0.011701214,0,0.048895516,0,0,0.001134467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24133E-05,0,0.000226893,0,0.00019448,0.070142457,0,0,0.00952952,0,0.014180834,6.48267E-05,0,0,0,0,0.000162067,0,0,0,9.724E-05,0.001734113,0,0.000518613,0,0,0,0.00199342,0.000113447,0,0,0,0,0,0,0,0,0,0,0,0.000405167,0,0.000307927,0,0,0.000567233,0,0,0.002463413,0,0.00257686
sample435,0.000397109,0.001330315,0.002998173,0,0,0.000794218,0.020828369,0,0.022933047,0,0,0,0,0,0,0.01205226,0,0.00021841,0,0,0,0,0,0,0,0,0.015924073,0,0.014037805,0.201354142,0,0,0,5.95664E-05,0,0,0,0.005102851,0,0.002005401,0,0,0,0,0,0,0,0,0,0,0.000138988,0.000138988,0,0.003792391,0.00659201,0.000337543,0.015328409,0,0,0,0,0,0,0,0,0,0.003573981,0,0,0,0.000258121,0,0,0,0,0,0,3.97109E-05,0.000158844,0,0.000178699,7.94218E-05,0,0.00087364,0,0,0.03601779,0,0.000814074,0,0,0,0,0,0,0,0,0.001231038,0.000178699,0,0.000258121,0,0.001131761,0.003315861,0,0.002998173,0.039929315,0,0.001628147,0,0.033396871,0,0.005897069,0,0,0.000953062,0,0,0,0,0,0,0,0,0,0.000198555,0,0,0,0,0.018763402,0.32352474,0.011079342,0,0.000416964,0.000615519,0,0,0.023409578,0.018128028,0.030815662,0,0,0,0,0.00615519,0,0.014951156,0,0,0.000853784,0.000258121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198555,0,0.000297832,0.057223414,0,0,0.008140735,0,0.01161544,7.94218E-05,0,0,0,0,0.000178699,0,0,0,0,0.005122707,0,0.000377254,0,0,0,0.00305774,0.000416964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238265,0,0,0.000555953,0,0,0.001231038,0,0.002819474
sample436,0,0.002989147,0.008806202,0,0,0.003745736,0.007727132,0,0.031751938,0,0,0,0,0.000148837,0,0.02223876,0,0.000136434,0,0,0,0,0,0,0,2.48062E-05,0.05100155,0.00019845,0.029556589,0.115125581,0,0,0,0.00016124,0,0,0,0.002244961,0,0,0.000582946,0,0,0,0,0,0,0,0,0.000148837,0,0,0,0.003832558,0.001289922,0,0.022251163,0,0,7.44186E-05,0,0,0,0,0,0.000124031,0.013556589,0,0,0,0.000434109,0,0,0,0,0,0,0,0,0.00016124,0,0.000223256,0,0.000781395,0,0,0.064099225,0,0,0,0,0,0,0,0,0,0,0.004837209,0.001488372,0.00055814,0.000471318,0,0.001612403,0.000310078,0,0.006834109,0.078660465,0,0.004452713,0,0.117172093,0,0.008260465,0,0,0.00231938,0,0,0,0.000124031,0,0,0.000111628,0,0,0,0,2.48062E-05,0,0,0.013333333,0.145302326,0.007603101,0,0.000310078,0.00019845,0,0,0.026021705,0.018294574,0.038325581,0,0,9.92248E-05,0,0.010418605,0,0.01939845,0,0,0.001984496,0,0,0.00035969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136434,0,0.000210853,0.064905426,0,0,0.01459845,0,0.016471318,0,0,0,0,0,0.000248062,0,0,0,0.000173643,0.002344186,0,0.001029457,0,0,0,0.00391938,0.000124031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210853,0,0,0.001103876,0,0,0.001637209,0,0.000582946
sample437,0.000127655,0.000465567,0.001013734,0,0,0.012119756,0.009273791,0,0.053164728,0,0,0,0,0,0,0.032980153,0,0,0,0,0,0,0,0,0,7.50914E-06,0.021784022,0,0.026604891,0.008215002,0,0,0,0.000157692,0,0,0,0.003093767,0,0.000315384,0,3.75457E-05,0,0,0,0,0,0,0,8.26006E-05,3.00366E-05,0,4.50549E-05,0.001636993,0.001254027,0,0.025718813,0,0,5.2564E-05,0,0,0,0,0,0.000180219,0.018727801,0,0,0,0.000217765,0,0,0.000142674,0,0,0,0,0.000157692,0.000165201,0.00017271,0.000195238,0,0.000938643,0,3.75457E-05,0.029908914,0.000127655,0,0,0,0,0,0,0,0,0,0.006435335,0.004775815,0.001036262,0.000608241,0,0.001043771,0.000360439,0,0.006960975,0.048501551,0,0.00210256,0,0.109385677,0,0.008275075,0,0,0.000187729,0,0,0,0,0,0,0.00026282,0,0,4.50549E-05,0,0,0,0,0.056431205,0.261160463,0.01217232,5.2564E-05,0.000232783,0.000901097,0,0,0.025748849,0.00683332,0.021085672,3.00366E-05,0,0,0,0.026101779,0,0.0185626,0,0,0.003889736,0,0,0,0,0,4.50549E-05,8.26006E-05,0,7.50914E-06,0,0,0,0,0,0.000105128,0,0.000187729,0,0.000157692,0.065104264,0,0,0.012585323,0,0.022962957,0.000127655,0,0,0,0,9.01097E-05,0,0,0,0.000127655,0.008515367,0,0.000983698,0,6.75823E-05,0,0.011871954,0.000127655,0,0,0,0,0,0,0,0,0,0.000120146,0,0.000630768,0,0.000120146,0,0,0.000217765,0,0,0.002440471,0,0.000983698
sample438,0.002379884,0.00056571,0.000858319,0,0,0.000175565,0.01133371,0,0.013713595,0,0,0,0,0,0,0.024169479,0,0,0,0.000117043,0,0,0,0,0,0,0.028305015,0,0.049294813,0.212297368,0,0,0,7.8029E-05,0,0,0,0.002633478,0,0.000156058,0.000390145,0,0,0,0,0,0,0,0,0.000156058,0.000253594,0,0,0.003628348,0.002848058,0.000175565,0.019078088,0,0,0,0,0,0,0,0,0,0.010533913,0,0,0,0,0,0,0,0,0,0,0,0.000156058,0,0,0,0,0.001716638,0,0,0.000799797,0,0.000546203,0,0,0,0,0,0,0,0,0.003316232,0.000702261,0.000643739,0.000429159,0,0.003745391,0.000702261,0,0.006183797,0.054893393,0,0.003589333,0,0.077814408,0,0.005618087,0,0,0.000136551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029280378,0.139632874,0.004935333,7.8029E-05,0.000624232,0.000877826,0,0,0.014318319,0.03004116,0.035230088,0,0,0,0,0.022491856,0,0.000507188,0,0,0.001892203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175565,0,0.000312116,0.120086612,0,0,0.010709479,0,0.026685914,0,0,0,0,0,0,0,0,0,0,0.006612957,0,0.000799797,0.000916841,9.75362E-05,0,0.006281334,0.00021458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000468174,0,0,0.000604725,0,0.001989739
